DateTime, Sensor, Temperature (Celcius), Pressure (hPa)
2018-02-28 00:00:16 +0800, BMP280, 21.047245, 1015.897522
2018-02-28 00:00:46 +0800, BMP280, 21.047245, 1015.913696
2018-02-28 00:01:16 +0800, BMP280, 21.048248, 1015.882996
2018-02-28 00:01:46 +0800, BMP280, 21.040220, 1015.880249
2018-02-28 00:02:16 +0800, BMP280, 21.045238, 1015.894165
2018-02-28 00:02:46 +0800, BMP280, 21.044235, 1015.854675
2018-02-28 00:03:16 +0800, BMP280, 21.039217, 1015.840820
2018-02-28 00:03:46 +0800, BMP280, 21.035202, 1015.817993
2018-02-28 00:04:16 +0800, BMP280, 21.031187, 1015.816650
2018-02-28 00:04:46 +0800, BMP280, 21.031187, 1015.800476
2018-02-28 00:05:16 +0800, BMP280, 21.036205, 1015.825073
2018-02-28 00:05:47 +0800, BMP280, 21.031187, 1015.800476
2018-02-28 00:06:17 +0800, BMP280, 21.030184, 1015.750244
2018-02-28 00:06:47 +0800, BMP280, 21.035202, 1015.769348
2018-02-28 00:07:17 +0800, BMP280, 21.022154, 1015.720520
2018-02-28 00:07:47 +0800, BMP280, 21.020147, 1015.711853
2018-02-28 00:08:17 +0800, BMP280, 21.020147, 1015.684814
2018-02-28 00:08:47 +0800, BMP280, 21.019142, 1015.677856
2018-02-28 00:09:17 +0800, BMP280, 21.019142, 1015.672424
2018-02-28 00:09:47 +0800, BMP280, 21.022154, 1015.661255
2018-02-28 00:10:17 +0800, BMP280, 21.022154, 1015.650513
2018-02-28 00:10:47 +0800, BMP280, 21.026169, 1015.640991
2018-02-28 00:11:17 +0800, BMP280, 21.026169, 1015.651794
2018-02-28 00:11:47 +0800, BMP280, 21.026169, 1015.640991
2018-02-28 00:12:17 +0800, BMP280, 21.027172, 1015.615662
2018-02-28 00:12:47 +0800, BMP280, 21.022154, 1015.618042
2018-02-28 00:13:17 +0800, BMP280, 21.025166, 1015.633972
2018-02-28 00:13:47 +0800, BMP280, 21.022154, 1015.612732
2018-02-28 00:14:17 +0800, BMP280, 21.019142, 1015.607727
2018-02-28 00:14:47 +0800, BMP280, 21.016132, 1015.575684
2018-02-28 00:15:17 +0800, BMP280, 21.010111, 1015.511475
2018-02-28 00:15:47 +0800, BMP280, 21.001078, 1015.490967
2018-02-28 00:16:17 +0800, BMP280, 20.999069, 1015.487549
2018-02-28 00:16:47 +0800, BMP280, 20.994051, 1015.457581
2018-02-28 00:17:17 +0800, BMP280, 21.000072, 1015.451477
2018-02-28 00:17:47 +0800, BMP280, 21.004087, 1015.415039
2018-02-28 00:18:17 +0800, BMP280, 21.006096, 1015.391541
2018-02-28 00:18:47 +0800, BMP280, 21.005091, 1015.389771
2018-02-28 00:19:17 +0800, BMP280, 21.008102, 1015.362488
2018-02-28 00:19:47 +0800, BMP280, 21.008102, 1015.357178
2018-02-28 00:20:17 +0800, BMP280, 21.006096, 1015.332153
2018-02-28 00:20:47 +0800, BMP280, 21.005091, 1015.341248
2018-02-28 00:21:17 +0800, BMP280, 21.007099, 1015.371643
2018-02-28 00:21:47 +0800, BMP280, 21.005091, 1015.341248
2018-02-28 00:22:17 +0800, BMP280, 21.003084, 1015.370178
2018-02-28 00:22:47 +0800, BMP280, 21.005091, 1015.405945
2018-02-28 00:23:17 +0800, BMP280, 21.004087, 1015.366577
2018-02-28 00:23:47 +0800, BMP280, 21.004087, 1015.382751
2018-02-28 00:24:17 +0800, BMP280, 21.005091, 1015.432922
2018-02-28 00:24:47 +0800, BMP280, 21.005091, 1015.454590
2018-02-28 00:25:17 +0800, BMP280, 21.006096, 1015.429260
2018-02-28 00:25:48 +0800, BMP280, 21.001078, 1015.480164
2018-02-28 00:26:18 +0800, BMP280, 20.996059, 1015.439453
2018-02-28 00:26:48 +0800, BMP280, 20.999069, 1015.444397
2018-02-28 00:27:18 +0800, BMP280, 21.003084, 1015.440369
2018-02-28 00:27:48 +0800, BMP280, 21.003084, 1015.467285
2018-02-28 00:28:18 +0800, BMP280, 21.001078, 1015.458557
2018-02-28 00:28:48 +0800, BMP280, 21.006096, 1015.439941
2018-02-28 00:29:18 +0800, BMP280, 21.001078, 1015.463989
2018-02-28 00:29:48 +0800, BMP280, 21.000072, 1015.478455
2018-02-28 00:30:18 +0800, BMP280, 20.999069, 1015.476868
2018-02-28 00:30:48 +0800, BMP280, 20.999069, 1015.498352
2018-02-28 00:31:18 +0800, BMP280, 20.993048, 1015.482849
2018-02-28 00:31:48 +0800, BMP280, 20.990036, 1015.488525
2018-02-28 00:32:18 +0800, BMP280, 20.986023, 1015.481812
2018-02-28 00:32:48 +0800, BMP280, 20.984015, 1015.489258
2018-02-28 00:33:18 +0800, BMP280, 20.975985, 1015.443420
2018-02-28 00:33:48 +0800, BMP280, 20.971972, 1015.474365
2018-02-28 00:34:18 +0800, BMP280, 20.980000, 1015.471680
2018-02-28 00:34:48 +0800, BMP280, 20.975985, 1015.448730
2018-02-28 00:35:18 +0800, BMP280, 20.971972, 1015.415161
2018-02-28 00:35:48 +0800, BMP280, 20.967957, 1015.440796
2018-02-28 00:36:18 +0800, BMP280, 20.966953, 1015.428223
2018-02-28 00:36:48 +0800, BMP280, 20.967957, 1015.419128
2018-02-28 00:37:18 +0800, BMP280, 20.964945, 1015.414062
2018-02-28 00:37:48 +0800, BMP280, 20.959927, 1015.389404
2018-02-28 00:38:18 +0800, BMP280, 20.959927, 1015.400208
2018-02-28 00:38:48 +0800, BMP280, 20.953905, 1015.373840
